i,j,id,m,pabs,e
597,845,25,125.001,247.763,277.51
597,1119,23,26.8264,83.2792,87.4933
597,1120,23,90.0547,167.321,190.017
597,1144,11,0.000511,142.61,142.61
597,1145,-11,0.000511,47.407,47.407
597,2338,11,0.000511,0.3367,0.336701
597,2339,-11,0.000511,0.59695,0.59695
597,2501,11,0.000511,0.0958592,0.0958605
597,2502,-11,0.000511,0.0235323,0.0235379
598,5,25,125.001,127.628,178.646
598,8,25,125.001,126.794,178.05
598,12,25,125.001,130.461,180.681
598,43,25,125.001,131.867,181.699
598,271,25,125.001,132.152,181.905
598,290,25,125.001,132.279,181.997
598,597,25,125.001,132.209,181.947
598,619,25,125.001,132.5,182.158
598,800,23,11.2743,29.3594,31.4497
598,801,23,90.8442,120.251,150.708
598,813,11,0.000511,69.009,69.009
598,814,-11,0.000511,81.6993,81.6993
598,815,-11,0.000511,32.0202,32.0202
598,817,11,0.000511,69.009,69.009
598,818,-11,0.000511,32.02,32.02
598,820,11,0.000511,69.009,69.009
598,1537,11,0.000511,6.73259,6.73259
598,1623,11,0.000511,50.2481,50.2481
598,1624,-11,0.000511,60.6269,60.6269
598,1851,11,0.000511,0.0477302,0.047733
598,1852,-11,0.000511,0.282943,0.282943
599,5,25,125.004,31.8324,128.994
599,10,25,125.004,25.7285,127.625
599,16,25,125.004,23.7698,127.244
599,23,25,125.004,23.5021,127.194
599,55,25,125.004,23.7063,127.232
599,70,25,125.004,23.6298,127.218
599,99,25,125.004,23.628,127.218
599,235,25,125.004,23.4311,127.181
599,309,23,18.4886,23.5875,29.97
599,310,23,91.0362,34.0949,97.2114
599,311,13,0.10566,13.6719,13.6723
599,312,-13,0.10566,16.2973,16.2976
599,313,13,0.10566,13.6642,13.6646
599,315,-13,0.10566,16.2973,16.2976
599,720,11,0.000511,45.7624,45.7624
599,721,-11,0.000511,7.43758,7.43758
600,5,25,125,246.515,276.396
600,8,25,125,294.308,319.753
600,12,25,125,331.28,354.078
600,27,25,125,331.253,354.052
600,35,25,125,331.308,354.105
600,65,25,125,331.299,354.096
600,224,25,125,331.317,354.112
600,303,23,49.0816,129.619,138.6
600,304,23,75.7553,201.759,215.512
600,322,11,0.000511,192.359,192.359
600,323,-11,0.000511,23.1531,23.1531
600,324,11,0.000511,159.314,159.314
600,326,-11,0.000511,22.6435,22.6435
600,327,-11,0.000511,21.6774,21.6774
600,329,11,0.000511,159.314,159.314
601,5,25,125.001,601.473,614.325
601,8,25,125.001,548.782,562.839
601,12,25,125.001,555.989,569.868
601,17,25,125.001,561.856,575.593
601,23,25,125.001,563.605,577.301
601,30,25,125.001,566.024,579.663
601,41,25,125.001,565.019,578.681
601,55,25,125.001,565.055,578.717
601,71,25,125.001,564.081,577.765
601,247,25,125.001,564.112,577.795
601,464,25,125.001,564.169,577.851
601,602,23,91.8096,404.817,415.097
601,603,23,31.2412,159.728,162.754
601,604,11,0.000511,65.0097,65.0097
601,605,-11,0.000511,350.087,350.087
602,5,25,125.001,56.3394,137.111
602,38,25,125.001,57.7346,137.69
602,42,25,125.001,58.5078,138.016
602,217,25,125.001,58.4819,138.005
602,255,25,125.001,58.7379,138.114
602,308,25,125.001,58.7523,138.12
602,987,25,125.001,59.7094,138.53
602,1311,23,32.588,40.3429,51.8607
602,1312,23,79.9918,33.3594,86.6691
602,1327,13,0.10566,28.1765,28.1767
602,1328,-13,0.10566,58.4923,58.4924
602,1329,-13,0.10566,58.4923,58.4924
602,1331,13,0.10566,28.1765,28.1767
602,2256,11,0.000511,0.213044,0.213045
602,2257,-11,0.000511,0.543446,0.543446
602,2324,11,0.000511,0.0597652,0.0597674
602,2325,-11,0.000511,0.075314,0.0753158
602,2380,11,0.000511,14.6852,14.6852
602,2381,-11,0.000511,26.7419,26.7419
602,2437,11,0.000511,11.6442,11.6442
602,2438,-11,0.000511,32.7247,32.7247
602,2508,11,0.000511,2.67271,2.67271
602,2509,-11,0.000511,39.2177,39.2177
603,5,25,124.995,119.367,172.836
603,8,25,124.995,124.134,176.162
603,16,25,124.995,120.132,173.365
603,42,25,124.995,120.261,173.454
603,118,25,124.995,119.985,173.263
603,462,25,124.995,119.911,173.212
603,919,25,124.995,119.897,173.202
603,1201,23,91.0515,83.9561,123.851
603,1202,23,19.1022,45.5048,49.3516
603,1203,11,0.000511,88.2112,88.2112
603,1204,-11,0.000511,35.6395,35.6395
603,1205,-11,0.000511,35.6393,35.6393
603,1207,11,0.000511,88.2112,88.2112
603,1208,15,1.77682,24.9436,25.0068
603,1209,-15,1.77682,24.2799,24.3448
603,2371,11,0.000511,0.197871,0.197872
603,2372,-11,0.000511,0.282616,0.282616
603,2524,-13,0.10566,0.588801,0.598207
604,5,25,124.996,121.045,174
604,8,25,124.996,149.152,194.603
604,12,25,124.996,164.845,206.877
604,17,25,124.996,162.575,205.073
604,23,25,124.996,162.907,205.336
604,30,25,124.996,163.412,205.737
604,41,25,124.996,163.26,205.616
604,51,25,124.996,163.27,205.624
604,134,25,124.996,163.331,205.672
604,170,23,71.4262,62.6611,95.0164
604,171,23,30.8954,106.255,110.656
604,186,15,1.77682,40.5732,40.612
604,187,-15,1.77682,70.0212,70.0437
605,5,25,124.994,854.465,863.558
605,8,25,124.994,1020.07,1027.7
605,12,25,124.994,966.712,974.759
605,17,25,124.994,965.064,973.125
605,521,25,124.994,965.124,973.184
605,694,23,14.335,86.0916,87.2769
605,695,23,89.7735,881.347,885.907
605,696,15,1.77682,49.3231,49.3551
605,697,-15,1.77682,37.8802,37.9218
605,698,15,1.77682,49.3228,49.3548
605,700,-15,1.77682,37.8783,37.92
605,1316,-13,0.10566,20.0153,20.0156
605,1520,11,0.000511,27.6785,27.6785
605,1521,-11,0.000511,3.08114,3.08114
605,1553,11,0.000511,0.269348,0.269348
605,1554,-11,0.000511,2.8193,2.8193
605,1595,-15,1.77682,17.3935,17.484
605,1613,11,0.000511,1.29999,1.29999
605,1644,11,0.000511,1.40715,1.40715
605,1645,-11,0.000511,4.33606,4.33606
605,1646,11,0.000511,0.405149,0.405149
605,1702,-13,0.10566,14.5876,14.588
605,1709,11,0.000511,6.21077,6.21077
605,1710,-11,0.000511,4.23195,4.23195
606,5,25,125.001,1309.54,1315.49
606,8,25,125.001,1301.61,1307.6
606,12,25,125.001,1391.34,1396.94
606,17,25,125.001,1393.29,1398.88
606,23,25,125.001,1396.88,1402.47
606,30,25,125.001,1396.86,1402.44
606,133,25,125.001,1396.86,1402.44
606,190,25,125.001,1396.85,1402.44
606,343,25,125.001,1396.86,1402.44
606,433,23,91.2282,1119.35,1123.06
606,434,23,30.7998,277.676,279.379
606,435,11,0.000511,164.44,164.44
606,436,-11,0.000511,958.62,958.62
606,876,11,0.000511,0.956933,0.956933
606,877,-11,0.000511,6.93671,6.93671
606,972,11,0.000511,0.0660322,0.0660341
606,973,-11,0.000511,0.545938,0.545938
607,5,25,125.007,121.325,174.203
607,8,25,125.007,123.918,176.018
607,12,25,125.007,121.79,174.527
607,26,25,125.007,122.062,174.717
607,176,25,125.007,122.046,174.706
607,545,25,125.007,122.144,174.774
607,712,23,91.1624,93.7972,130.799
607,713,23,26.1707,35.3393,43.9746
607,725,13,0.10566,18.8504,18.8507
607,726,-13,0.10566,25.1237,25.1239
607,1377,11,0.000511,16.9209,16.9209
607,1378,-11,0.000511,14.1661,14.1661
607,1520,11,0.000511,0.875161,0.875162
607,1521,-11,0.000511,0.0815557,0.0815573
608,5,25,125.001,780.772,790.715
608,8,25,125.001,768.519,778.618
608,16,25,125.001,784.174,794.074
608,21,25,125.001,778.005,787.983
608,27,25,125.001,774.146,784.173
608,37,25,125.001,774.269,784.294
608,46,25,125.001,774.404,784.428
608,416,25,125.001,774.401,784.425
608,470,25,125.001,774.399,784.422
608,544,25,125.001,774.493,784.516
608,687,23,91.9887,585.845,593.023
608,688,23,25.1215,189.838,191.493
608,706,13,0.10566,114.166,114.166
608,707,-13,0.10566,77.327,77.327
609,5,25,124.999,192.3,229.355
609,8,25,124.999,98.6798,159.256
609,12,25,124.999,125.085,176.836
609,17,25,124.999,182.198,220.954
609,33,25,124.999,182.202,220.957
609,152,25,124.999,182.288,221.028
609,262,25,124.999,182.222,220.974
609,338,25,124.999,182.282,221.024
609,518,25,124.999,182.267,221.011
609,640,25,124.999,182.28,221.022
609,818,23,94.2,130.406,160.871
609,819,23,27.8458,53.3175,60.151
609,822,13,0.10566,35.7367,35.7369
609,823,-13,0.10566,24.4139,24.4142
609,1685,11,0.000511,0.0100885,0.0101015
609,1686,-11,0.000511,0.0531761,0.0531785
609,1690,11,0.000511,14.463,14.463
609,1691,-11,0.000511,3.30859,3.30859
609,1836,11,0.000511,0.0699475,0.0699494
609,1837,-11,0.000511,0.186531,0.186531
609,1845,11,0.000511,1.44786,1.44786
609,1846,-11,0.000511,0.561598,0.561598
610,5,25,125.057,275.658,302.699
610,8,25,125.057,246.545,276.448
610,12,25,125.057,247.179,277.014
610,17,25,125.057,260.199,288.691
610,26,25,125.057,262.056,290.366
610,40,25,125.057,260.097,288.6
610,134,25,125.057,260.191,288.685
610,318,25,125.057,260.096,288.599
610,364,25,125.057,260.038,288.546
610,458,23,90.0421,249.844,265.574
610,459,23,16.5652,15.9153,22.9718
610,460,15,1.77682,248.15,248.157
610,461,-15,1.77682,17.3269,17.4177
610,919,13,0.10566,24.916,24.9162
610,1164,11,0.000511,0.0191107,0.0191175
610,1165,-11,0.000511,0.273125,0.273126
611,5,25,125,66.1011,141.402
611,8,25,125,49.0102,134.265
611,12,25,125,47.4228,133.694
611,36,25,125,48.8683,134.213
611,48,25,125,49.9792,134.622
611,137,25,125,49.8627,134.579
611,228,25,125,49.9058,134.595
611,299,23,46.2449,12.3136,47.8562
611,300,23,70.0973,51.0872,86.7383
611,303,11,0.000511,61.4922,61.4922
611,304,-11,0.000511,25.2461,25.2461
611,305,11,0.000511,59.5168,59.5168
611,307,-11,0.000511,25.2461,25.2461
611,600,11,0.000511,0.382462,0.382463
611,601,-11,0.000511,0.288947,0.288947
611,717,11,0.000511,0.178168,0.178169
611,718,-11,0.000511,0.0485486,0.0485513
612,5,25,124.999,1336.41,1342.25
612,8,25,124.999,1325.41,1331.29
612,12,25,124.999,1323.63,1329.52
612,21,25,124.999,1327.34,1333.21
612,32,25,124.999,1329.73,1335.59
612,39,25,124.999,1331.33,1337.18
612,47,25,124.999,1332.25,1338.1
612,86,25,124.999,1332.32,1338.17
612,205,25,124.999,1332.06,1337.91
612,274,23,92.7653,864.432,869.395
612,275,23,28.343,467.656,468.514
612,323,11,0.000511,272.978,272.978
612,324,-11,0.000511,195.536,195.536
612,325,-11,0.000511,146.906,146.906
612,327,11,0.000511,272.855,272.855
612,328,-11,0.000511,146.9,146.9
612,330,11,0.000511,272.855,272.855
613,5,25,125,421.199,439.356
613,8,25,125,401.804,420.798
613,12,25,125,450.887,467.893
613,21,25,125,454.181,471.068
613,41,25,125,456.541,473.344
613,65,25,125,456.541,473.344
613,84,25,125,456.53,473.334
613,244,25,125,456.531,473.334
613,291,25,125,456.552,473.355
613,368,23,90.1747,278.974,293.186
613,369,23,26.6111,178.193,180.169
613,370,15,1.77682,269.646,269.652
613,371,-15,1.77682,23.4668,23.534
613,820,11,0.000511,0.0488505,0.0488532
613,821,-11,0.000511,0.00487152,0.00489824
614,5,25,124.994,86.3835,151.939
614,8,25,124.994,86.2758,151.878
614,27,25,124.994,89.2671,153.597
614,36,25,124.994,88.9682,153.423
614,818,25,124.994,88.9275,153.4
614,1076,23,81.9998,37.6399,90.226
614,1077,23,35.7246,52.1027,63.1739
614,1078,11,0.000511,38.6821,38.6821
614,1079,-11,0.000511,51.5439,51.5439
614,1080,11,0.000511,38.6679,38.6679
614,1082,-11,0.000511,51.5439,51.5439
614,1083,11,0.000511,38.6677,38.6677
614,1085,-11,0.000511,51.5439,51.5439
614,2177,11,0.000511,0.130432,0.130433
614,2178,-11,0.000511,10.3595,10.3595
615,5,25,125.022,19.9428,126.602
615,8,25,125.022,26.5667,127.813
615,12,25,125.022,26.2989,127.758
615,17,25,125.022,27.207,127.948
615,81,25,125.022,27.1014,127.926
615,399,25,125.022,27.4542,128.001
615,537,23,27.3829,48.7523,55.9161
615,538,23,49.7738,52.1419,72.0847
615,539,13,0.10566,21.6689,21.6691
615,540,-13,0.10566,34.2468,34.2469
615,1133,-13,0.10566,33.5518,33.5519
615,1289,11,0.000511,0.844269,0.84427
615,1290,-11,0.000511,0.255464,0.255465
615,1350,11,0.000511,2.32643,2.32643
615,1351,-11,0.000511,0.131043,0.131044
615,1426,11,0.000511,0.27718,0.27718
615,1427,-11,0.000511,0.244979,0.244979
616,5,25,124.999,491.774,507.412
616,26,25,124.999,492.809,508.415
616,70,25,124.999,492.647,508.257
616,91,25,124.999,492.653,508.264
616,272,25,124.999,492.732,508.34
616,365,23,92.4644,323.605,336.556
616,366,23,27.343,169.594,171.784
616,367,15,1.77682,214.495,214.503
616,368,-15,1.77682,122.04,122.053
616,741,-13,0.10566,16.7657,16.766
616,884,11,0.000511,228.884,228.884
616,885,-11,0.000511,27.738,27.738
617,5,25,124.953,285.737,311.864
617,8,25,124.953,555.494,569.374
617,12,25,124.953,562.788,576.493
617,21,25,124.953,570.163,583.694
617,268,25,124.953,570.178,583.709
617,364,25,124.953,569.084,582.641
617,478,23,25.6061,82.628,86.5047
617,479,23,96.4883,486.663,496.136
617,480,15,1.77682,27.0356,27.094
617,481,-15,1.77682,59.3842,59.4107
617,482,15,1.77682,396.148,396.152
617,483,-15,1.77682,99.9679,99.9837
617,857,-13,0.10566,39.9642,39.9643
617,1045,11,0.000511,0.612809,0.612809
617,1046,-11,0.000511,0.145781,0.145782
618,5,25,125.001,4.10963,125.068
618,8,25,125.001,90.0859,154.08
618,12,25,125.001,57.2518,137.488
618,48,25,125.001,58.4141,137.976
618,66,25,125.001,59.2528,138.333
618,89,25,125.001,59.8907,138.608
618,419,25,125.001,59.904,138.613
618,573,25,125.001,59.8996,138.612
618,732,23,91.8722,64.5547,112.284
618,733,23,23.87,11.1057,26.3271
618,751,15,1.77682,17.6342,17.7235
618,752,-15,1.77682,8.41815,8.60362
618,753,15,1.77682,17.6332,17.7225
618,755,-15,1.77682,8.41815,8.60362
618,1409,13,0.10566,3.49672,3.49831
618,1635,11,0.000511,24.5199,24.5199
618,1636,-11,0.000511,1.04422,1.04422
618,1754,-13,0.10566,4.63361,4.63481
619,5,25,125.003,195.087,231.699
619,8,25,125.003,191.007,228.275
619,186,25,125.003,191.47,228.662
619,260,25,125.003,191.648,228.811
619,340,25,125.003,191.685,228.843
619,694,25,125.003,191.659,228.82
619,930,23,34.1444,44.3738,55.9899
619,931,23,87.9933,148.753,172.831
619,932,13,0.10566,19.1327,19.133
619,933,-13,0.10566,36.8568,36.8569
619,1867,11,0.000511,2.67104,2.67104
619,1868,-11,0.000511,2.44073,2.44073
619,2007,11,0.000511,1.25994,1.25994
619,2008,-11,0.000511,1.1711,1.1711
619,2066,11,0.000511,0.150914,0.150915
619,2067,-11,0.000511,0.0446591,0.044662
619,2081,11,0.000511,0.321936,0.321937
619,2082,-11,0.000511,1.02917,1.02917
620,5,25,125,996.652,1004.46
620,8,25,125,962.568,970.651
620,12,25,125,965.938,973.993
620,29,25,125,963.67,971.743
620,263,25,125,963.956,972.026
620,362,23,62.4351,431.461,435.955
620,363,23,56.1755,533.12,536.072
620,381,13,0.10566,59.0153,59.0154
620,382,-13,0.10566,477.056,477.056
620,998,11,0.000511,0.122372,0.122373
620,999,-11,0.000511,0.290455,0.290456
620,1010,-11,0.000511,2.00143,2.00143
621,5,25,124.997,159.086,202.318
621,8,25,124.997,154.694,198.883
621,12,25,124.997,146.738,192.76
621,39,25,124.997,148.06,193.769
621,118,25,124.997,148.156,193.841
621,157,25,124.997,148.256,193.918
621,320,25,124.997,148.239,193.905
621,417,23,91.8498,92.407,130.29
621,418,23,26.9318,57.6332,63.6153
621,419,11,0.000511,43.9239,43.9239
621,420,-11,0.000511,86.3659,86.3659
621,421,11,0.000511,43.3288,43.3288
621,423,-11,0.000511,86.3659,86.3659
621,424,-11,0.000511,86.3659,86.3659
621,426,11,0.000511,43.3288,43.3288
622,5,25,124.997,67.8711,142.234
622,8,25,124.997,52.0413,135.397
622,12,25,124.997,61.3646,139.247
622,23,25,124.997,58.0163,137.804
622,45,25,124.997,58.6428,138.069
622,56,25,124.997,57.7081,137.675
622,81,25,124.997,58.1757,137.872
622,444,25,124.997,58.1248,137.85
622,596,23,71.1139,23.7593,74.9779
622,597,23,36.7704,50.9986,62.8722
622,600,11,0.000511,44.145,44.145
622,601,-11,0.000511,18.7272,18.7272
622,602,11,0.000511,44.1282,44.1282
622,604,-11,0.000511,18.7272,18.7272
622,1237,11,0.000511,5.6173,5.6173
622,1238,-11,0.000511,6.8029,6.8029
622,1248,11,0.000511,0.240431,0.240432
622,1249,-11,0.000511,0.4036,0.403601
623,5,25,124.998,55.9038,136.93
623,8,25,124.998,58.6451,138.072
623,20,25,124.998,57.9066,137.76
623,449,25,124.998,57.8299,137.727
623,609,23,91.2948,39.4521,99.4545
623,610,23,18.0259,33.7621,38.2728
623,622,11,0.000511,32.7413,32.7413
623,623,-11,0.000511,5.53152,5.53152
623,624,11,0.000511,32.5885,32.5885
623,626,-11,0.000511,5.53148,5.53148
623,627,11,0.000511,31.4057,31.4057
623,629,-11,0.000511,5.53148,5.53148
623,1206,11,0.000511,0.0752178,0.0752195
623,1207,-11,0.000511,0.23409,0.23409
624,5,25,124.997,677.686,689.117
624,8,25,124.997,665.039,676.684
624,12,25,124.997,656.675,668.465
624,17,25,124.997,652.156,664.027
624,23,25,124.997,652.384,664.251
624,93,25,124.997,652.193,664.064
624,123,23,18.8909,272.049,272.704
624,124,23,91.8787,380.422,391.36
624,127,13,0.10566,295.236,295.236
624,128,-13,0.10566,96.1241,96.1242
624,281,11,0.000511,0.356671,0.356671
624,282,-11,0.000511,0.285207,0.285207
624,342,11,0.000511,34.8224,34.8224
624,390,11,0.000511,0.665905,0.665905
624,391,-11,0.000511,0.464895,0.464895
625,5,25,124.999,33.0493,129.294
625,8,25,124.999,44.0593,132.536
625,12,25,124.999,45.956,133.179
625,35,25,124.999,46.381,133.326
625,99,25,124.999,46.4123,133.337
625,113,25,124.999,46.4011,133.333
625,151,23,89.2721,45.9485,100.403
625,152,23,27.456,18.1814,32.9302
625,153,15,1.77682,60.4472,60.4733
625,154,-15,1.77682,39.8902,39.9298
625,155,-15,1.77682,36.0506,36.0944
625,157,15,1.77682,60.4019,60.428
626,5,25,125.003,109.699,166.312
626,8,25,125.003,110.765,167.017
626,12,25,125.003,109.757,166.351
626,49,25,125.003,109.77,166.359
626,61,25,125.003,109.767,166.357
626,199,25,125.003,109.77,166.359
626,270,23,38.6257,46.0676,60.1179
626,271,23,70.7579,79.2492,106.241
626,289,11,0.000511,64.8938,64.8938
626,290,-11,0.000511,41.347,41.347
626,291,11,0.000511,63.7429,63.7429
626,293,-11,0.000511,41.347,41.347
626,828,11,0.000511,1.34353,1.34353
626,829,-11,0.000511,1.93071,1.93071
627,5,25,124.997,87.5015,152.581
627,15,25,124.997,80.1628,148.494
627,19,25,124.997,78.1645,147.425
627,24,25,124.997,86.0455,151.75
627,39,25,124.997,88.982,153.434
627,46,25,124.997,86.8155,152.188
627,62,25,124.997,87.1169,152.36
627,114,25,124.997,88.3437,153.065
627,312,25,124.997,88.3105,153.046
627,683,25,124.997,88.3176,153.05
627,887,23,22.9959,45.4401,50.9275
627,888,23,91.9841,44.3615,102.123
627,900,15,1.77682,38.0385,38.08
627,901,-15,1.77682,64.0179,64.0425
627,902,-15,1.77682,64.0169,64.0415
627,904,15,1.77682,38.0385,38.08
627,1621,-13,0.10566,3.14149,3.14327
627,1908,11,0.000511,0.57071,0.57071
627,1909,-11,0.000511,4.45285,4.45285
627,2015,11,0.000511,0.0337157,0.0337195
627,2016,-11,0.000511,0.106027,0.106028
628,5,25,125,657.663,669.437
628,80,25,125,645.424,657.417
628,95,25,125,646.085,658.066
628,172,25,125,646.823,658.79
628,582,25,125,646.827,658.795
628,759,25,125,646.85,658.817
628,988,23,79.9905,586.06,591.494
628,989,23,23.933,62.9252,67.3229
628,990,13,0.10566,119.955,119.955
628,991,-13,0.10566,471.538,471.538
628,992,13,0.10566,115.838,115.838
628,994,-13,0.10566,442.005,442.005
628,995,13,0.10566,115.653,115.653
628,997,-13,0.10566,441.996,441.996
628,1896,11,0.000511,15.4977,15.4977
628,1897,-11,0.000511,2.69307,2.69307
629,5,25,125.001,33.4091,129.389
629,8,25,125.001,39.6838,131.149
629,12,25,125.001,43.9953,132.517
629,17,25,125.001,49.4576,134.43
629,44,25,125.001,49.3178,134.378
629,155,25,125.001,49.2152,134.341
629,207,23,25.7518,27.6293,37.7695
629,208,23,91.7703,30.0698,96.5711
629,209,13,0.10566,26.4689,26.4691
629,210,-13,0.10566,11.2999,11.3004
629,555,11,0.000511,3.18725,3.18725
630,5,25,124.998,209.548,243.998
630,24,25,124.998,212.511,246.548
630,32,25,124.998,211.471,245.651
630,442,25,124.998,211.613,245.774
630,701,25,124.998,212.136,246.224
630,940,23,80.1648,198.804,214.358
630,941,23,15.1406,28.0391,31.8658
630,959,11,0.000511,22.4766,22.4766
630,960,-11,0.000511,9.38921,9.38921
630,961,-11,0.000511,9.38899,9.38899
630,963,11,0.000511,22.4766,22.4766
630,964,-11,0.000511,9.38896,9.38896
630,966,11,0.000511,22.4766,22.4766
630,1855,11,0.000511,1.29083,1.29083
630,1856,-11,0.000511,0.0375603,0.0375637
630,1918,11,0.000511,0.0967468,0.0967481
630,1919,-11,0.000511,1.94485,1.94485
630,1939,11,0.000511,0.84244,0.84244
630,1940,-11,0.000511,0.137835,0.137836
631,5,25,124.998,919.963,928.416
631,9,25,124.998,924.274,932.688
631,14,25,124.998,947.782,955.99
631,24,25,124.998,949.551,957.743
631,37,25,124.998,949.854,958.043
631,58,25,124.998,952.542,960.708
631,162,25,124.998,952.525,960.692
631,273,25,124.998,952.48,960.647
631,425,25,124.998,953.59,961.748
631,541,23,90.8493,822.372,827.375
631,542,23,25.8274,131.867,134.373
631,601,13,0.10566,110.655,110.655
631,602,-13,0.10566,23.7176,23.7178
631,603,13,0.10566,110.535,110.535
631,605,-13,0.10566,23.7176,23.7178
631,606,-13,0.10566,23.7142,23.7145
631,608,13,0.10566,110.535,110.535
631,609,-13,0.10566,23.7142,23.7145
631,611,13,0.10566,110.535,110.535
631,1131,13,0.10566,1.65184,1.65522
632,5,25,125,67.5493,142.084
632,8,25,125,62.8364,139.905
632,12,25,125,69.2027,142.878
632,17,25,125,71.4276,143.969
632,23,25,125,72.1345,144.321
632,662,25,125,71.382,143.946
632,891,23,33.0957,23.1633,40.3963
632,892,23,88.6555,53.5047,103.55
632,895,11,0.000511,63.6602,63.6602
632,896,-11,0.000511,39.8895,39.8895
632,1881,11,0.000511,0.981545,0.981546
