i,j,id,m,px,py,pz
619,932,13,0.10566,3.69607,11.4394,14.8842
619,933,-13,0.10566,-2.39216,-24.3745,27.5424
619,1867,11,0.000511,0.0600241,0.0610844,2.66967
619,1868,-11,0.000511,0.0565116,0.0563084,2.43942
619,2007,11,0.000511,-0.231791,-0.0459414,1.23759
619,2008,-11,0.000511,-0.215444,-0.0417754,1.15035
619,2066,11,0.000511,-0.00171499,-0.0390488,0.145765
619,2067,-11,0.000511,0.00652977,-0.0147932,0.0416288
619,2081,11,0.000511,0.0316372,0.0598245,0.314743
619,2082,-11,0.000511,0.108049,0.165173,1.01007
620,381,13,0.10566,9.78005,-11.0634,57.138
620,382,-13,0.10566,-39.6997,16.539,475.114
620,998,11,0.000511,0.0758074,-0.070482,0.0652711
620,999,-11,0.000511,0.170579,-0.172446,0.159779
620,1010,-11,0.000511,0.392581,-0.1174,1.95904
621,419,11,0.000511,10.8974,-37.6116,19.8977
621,420,-11,0.000511,9.5425,50.6988,69.2649
621,421,11,0.000511,10.75,-37.102,19.6281
621,423,-11,0.000511,9.5425,50.6988,69.2649
621,424,-11,0.000511,9.5425,50.6988,69.2649
621,426,11,0.000511,10.75,-37.102,19.6281
622,600,11,0.000511,18.5562,39.989,2.30904
622,601,-11,0.000511,17.1666,-3.82628,-6.43249
622,602,11,0.000511,18.5491,39.9737,2.30816
622,604,-11,0.000511,17.1666,-3.82628,-6.43249
622,1237,11,0.000511,-0.0550723,-0.0283251,5.61696
622,1238,-11,0.000511,-0.067533,-0.0330401,6.80249
622,1248,11,0.000511,-0.0395908,0.00521035,-0.237092
622,1249,-11,0.000511,-0.109499,0.0187027,-0.388012
623,622,11,0.000511,13.6052,-17.065,-24.4065
623,623,-11,0.000511,3.10898,-3.23741,3.23281
623,624,11,0.000511,13.54,-16.9879,-24.2918
623,626,-11,0.000511,3.10896,-3.23739,3.23279
623,627,11,0.000511,13.0486,-16.3694,-23.4114
623,629,-11,0.000511,3.10896,-3.23739,3.23279
623,1206,11,0.000511,0.067501,-0.0157887,0.0291898
623,1207,-11,0.000511,0.210692,-0.0398097,0.0939271
624,127,13,0.10566,1.48676,-22.457,-294.377
624,128,-13,0.10566,-11.6156,42.613,-85.376
624,281,11,0.000511,0.0546291,0.289009,0.201752
624,282,-11,0.000511,0.0453246,0.232131,0.159385
624,342,11,0.000511,-0.688072,-0.480921,-34.8123
624,390,11,0.000511,0.00887354,0.00925933,-0.665781
624,391,-11,0.000511,-0.000229195,0.00782962,-0.464829
625,153,15,1.77682,-1.41484,38.3418,46.7093
625,154,-15,1.77682,-12.8808,-37.6302,-3.04711
625,155,-15,1.77682,-12.1901,-33.8485,-2.30765
625,157,15,1.77682,-1.41379,38.3131,46.6744
626,289,11,0.000511,-32.239,-6.68865,55.9206
626,290,-11,0.000511,29.9909,-22.166,17.8547
626,291,11,0.000511,-31.6629,-6.57195,54.9311
626,293,-11,0.000511,29.9909,-22.166,17.8547
626,828,11,0.000511,-0.0702379,0.0536641,1.34062
626,829,-11,0.000511,-0.103407,0.0656064,1.92683
627,900,15,1.77682,34.4309,15.6295,4.14304
627,901,-15,1.77682,-33.7796,-27.6058,-46.8524
627,902,-15,1.77682,-33.7792,-27.6055,-46.8515
627,904,15,1.77682,34.4309,15.6295,4.14304
627,1621,-13,0.10566,-1.48992,-1.49028,-2.32985
627,1908,11,0.000511,0.0482303,0.0115329,0.568552
627,1909,-11,0.000511,0.385143,0.0834469,4.43537
627,2015,11,0.000511,0.024874,-0.020154,0.0105757
627,2016,-11,0.000511,0.0947285,-0.0437484,0.0188224
628,990,13,0.10566,27.9363,21.5244,114.654
628,991,-13,0.10566,-9.11885,-18.2977,471.095
628,992,13,0.10566,28.6293,11.9473,111.607
628,994,-13,0.10566,-8.5477,-17.1516,441.589
628,995,13,0.10566,28.5706,11.9323,111.431
628,997,-13,0.10566,-8.54754,-17.1513,441.58
628,1896,11,0.000511,-0.183431,-0.0531601,-15.4965
628,1897,-11,0.000511,-0.0393282,0.000291136,-2.69278
629,209,13,0.10566,-18.5059,-4.12322,18.4697
629,210,-13,0.10566,8.84947,-0.430372,7.0135
629,555,11,0.000511,-0.0938536,2.30365,-2.20067
630,959,11,0.000511,20.7681,4.2045,-7.49702
630,960,-11,0.000511,0.769889,4.66449,-8.11216
630,961,-11,0.000511,0.769887,4.66437,-8.11197
630,963,11,0.000511,20.7681,4.2045,-7.49702
630,964,-11,0.000511,0.7699,4.66435,-8.11194
630,966,11,0.000511,20.7681,4.2045,-7.49702
630,1855,11,0.000511,-0.328863,0.385689,-1.18716
630,1856,-11,0.000511,-0.0100568,0.0104354,-0.0346516
630,1918,11,0.000511,0.0131667,0.00661136,-0.0956183
630,1919,-11,0.000511,0.279903,0.131582,-1.9201
630,1939,11,0.000511,-0.201964,-0.413145,0.705851
630,1940,-11,0.000511,-0.0355885,-0.0699703,0.113297
631,601,13,0.10566,-8.58335,-7.23631,110.084
631,602,-13,0.10566,-10.2035,-9.00776,19.4235
631,603,13,0.10566,-8.57448,-7.22804,109.965
631,605,-13,0.10566,-10.2035,-9.00776,19.4235
631,606,-13,0.10566,-10.2022,-9.00667,19.4206
631,608,13,0.10566,-8.57447,-7.22803,109.965
631,609,-13,0.10566,-10.2022,-9.00667,19.4206
631,611,13,0.10566,-8.57447,-7.22803,109.965
631,1131,13,0.10566,1.3102,0.450752,0.899317
632,895,11,0.000511,16.6822,-27.7005,54.8362
632,896,-11,0.000511,-32.1072,-10.8172,-21.0544
632,1881,11,0.000511,0.204804,-0.145203,0.948895
632,1882,-11,0.000511,0.0136553,-0.0096291,0.0632233
633,273,13,0.10566,-2.37538,0.340903,5.64917
633,274,-13,0.10566,14.0236,10.4515,58.9298
633,601,13,0.10566,-0.135158,-0.0300716,0.124009
633,712,11,0.000511,-0.0172461,0.0157538,2.69124
633,713,-11,0.000511,-0.045541,0.0539639,9.09006
633,796,11,0.000511,0.00679666,-0.0195453,-2.00086
633,797,-11,0.000511,0.096178,-0.00822584,-3.45216
634,303,15,1.77682,-8.3958,4.35725,-19.2595
634,304,-15,1.77682,24.9316,-14.658,-99.6682
634,772,11,0.000511,-0.0260836,0.0716097,-0.706692
634,773,-11,0.000511,0.0298617,0.0162936,-0.221392
635,765,13,0.10566,-6.91842,-6.4637,12.6659
635,766,-13,0.10566,-3.76485,-1.89602,137.556
635,1738,11,0.000511,0.0256122,-0.0209004,0.163902
635,1739,-11,0.000511,0.090198,-0.0743893,0.56103
636,1316,11,0.000511,12.7111,-20.6727,75.9726
636,1317,-11,0.000511,-37.6027,64.5515,562.842
636,1318,-11,0.000511,-37.2883,64.0117,558.135
636,1320,11,0.000511,12.7111,-20.6727,75.9726
636,2553,11,0.000511,-0.122206,-0.0693014,-3.75054
636,2554,-11,0.000511,-0.029337,-0.0166441,-0.895727
637,758,13,0.10566,-18.6697,14.5811,11.7399
637,759,-13,0.10566,-12.3016,16.786,0.709462
637,760,-13,0.10566,-12.3012,16.7854,0.709389
637,762,13,0.10566,-18.6697,14.581,11.7399
637,1567,11,0.000511,0.0842849,-0.0318976,4.89991
637,1568,-11,0.000511,0.00499805,-0.0057041,0.194476
637,1574,11,0.000511,0.00499682,-0.0114648,1.52381
637,1575,-11,0.000511,0.107782,-0.0691648,7.4966
637,1615,11,0.000511,-0.00264432,-0.147573,-0.131211
637,1616,-11,0.000511,-0.0572016,-0.429058,-0.31454
637,1628,11,0.000511,0.0533804,0.0623468,1.99021
637,1629,-11,0.000511,0.0266344,0.0330825,1.17281
637,1812,11,0.000511,-0.127511,0.100739,-0.200012
637,1813,-11,0.000511,-0.0297353,0.045828,-0.07007
638,578,13,0.10566,12.0155,-53.703,-40.6988
638,579,-13,0.10566,3.90652,29.6149,-81.3708
638,580,15,1.77682,8.5981,0.164018,-13.062
638,581,-15,1.77682,7.61652,-8.84035,7.17086
638,1048,-11,0.000511,1.37127,-0.843481,1.33202
638,1304,-11,0.000511,-0.108256,0.419958,-0.218473
639,196,11,0.000511,-57.9529,36.2148,266.607
639,197,-11,0.000511,13.5315,3.34464,7.97702
639,198,-11,0.000511,13.4565,3.29489,7.81275
639,200,11,0.000511,-57.7113,36.0638,265.496
639,201,11,0.000511,-57.6933,36.0526,265.413
639,203,-11,0.000511,13.4565,3.29489,7.81275
639,627,11,0.000511,-0.0303291,0.0519855,0.182356
639,628,-11,0.000511,-0.0103143,0.0233275,0.0992136
640,961,11,0.000511,-29.7744,-45.2479,-58.2798
640,962,-11,0.000511,1.5329,18.4622,19.1451
640,963,-11,0.000511,1.53215,18.4598,19.1429
640,965,11,0.000511,-29.7744,-45.2478,-58.2798
640,966,11,0.000511,-28.0185,-42.5789,-54.8423
640,968,-11,0.000511,1.53215,18.4598,19.1429
640,969,-11,0.000511,1.53188,18.4564,19.1394
640,971,11,0.000511,-28.0185,-42.5789,-54.8423
640,1873,11,0.000511,-0.0178364,0.0168306,0.967055
640,1874,-11,0.000511,-0.0693506,0.0675341,3.89673
640,1944,11,0.000511,0.314254,-0.0433439,1.43274
640,1945,-11,0.000511,0.0782488,-0.0111964,0.356854
640,1967,11,0.000511,-0.0246192,0.184593,-22.5868
640,1968,-11,0.000511,-0.0392751,0.267321,-33.1565
641,403,11,0.000511,-4.28997,50.8585,107.976
641,404,-11,0.000511,24.3024,-33.9526,69.0763
641,405,11,0.000511,-1.8544,4.39547,1.62458
641,406,-11,0.000511,-2.12353,-14.5216,95.7827
641,407,-11,0.000511,-2.12247,-14.5128,95.7229
641,409,11,0.000511,-1.8544,4.39547,1.62458
641,410,11,0.000511,-1.85438,4.39542,1.62457
641,412,-11,0.000511,-2.12247,-14.5128,95.7229
641,846,11,0.000511,-0.0203851,-0.0372248,19.3901
641,847,-11,0.000511,-0.231285,-0.518942,272.223
642,666,13,0.10566,-26.4802,-0.163469,256.687
642,667,-13,0.10566,29.3147,-7.80618,217.939
642,668,13,0.10566,-26.4792,-0.163507,256.677
642,670,-13,0.10566,29.3147,-7.80618,217.939
642,1525,-13,0.10566,1.18332,0.870587,57.5222
643,672,15,1.77682,-21.3804,37.2136,-311.731
643,673,-15,1.77682,-18.2753,-47.4827,-730.905
643,1270,13,0.10566,-7.55381,14.313,-118.506
643,1312,-13,0.10566,0.694285,-1.93867,-11.5397
643,1556,11,0.000511,0.181041,0.0453965,-0.704262
643,1557,-11,0.000511,0.0385556,0.0103423,-0.151549
643,1692,11,0.000511,0.0615841,0.00090486,-1.33792
643,1693,-11,0.000511,0.0680029,0.00730021,-1.56145
643,1754,-13,0.10566,0.51716,0.620186,-0.545521
643,1785,13,0.10566,0.582238,-0.588822,-1.62918
644,371,13,0.10566,-0.95115,12.2831,8.79178
644,372,-13,0.10566,-19.7783,-22.578,29.2755
644,844,11,0.000511,0.00419993,0.117244,-0.227082
644,845,-11,0.000511,0.00239515,0.134387,-0.26016
645,691,13,0.10566,57.0122,-53.0444,93.2835
645,692,-13,0.10566,13.2411,-28.6325,40.7939
645,1452,11,0.000511,0.0704739,-0.0592852,0.0377636
645,1453,-11,0.000511,0.046295,-0.0394149,0.0384583
646,689,15,1.77682,17.1475,-58.7189,38.0014
646,690,-15,1.77682,9.95882,-4.43595,8.13855
646,1268,-13,0.10566,6.22769,-2.23677,5.37248
646,1295,-11,0.000511,-0.251469,-0.283317,-0.518315
647,368,15,1.77682,-41.5643,-27.6781,84.8704
647,369,-15,1.77682,10.466,-120.483,384.32
647,370,-15,1.77682,10.4658,-120.469,384.275
647,372,15,1.77682,-41.5643,-27.678,84.8703
647,672,-11,0.000511,1.75467,-16.9393,53.3003
647,819,-13,0.10566,-1.45824,5.56168,-7.6859
648,1103,15,1.77682,-47.1829,-16.1291,163.421
648,1104,-15,1.77682,37.2225,13.9302,92.9595
648,1893,-11,0.000511,11.5573,3.71792,28.5793
648,1896,13,0.10566,-26.5786,-9.79036,91.7342
648,2038,11,0.000511,0.00146534,0.00103762,0.025245
648,2039,-11,0.000511,0.0105502,0.00540999,0.150148
648,2115,11,0.000511,0.150687,-0.15901,-0.652946
648,2116,-11,0.000511,0.0125262,-0.0306183,-0.0713392
649,1478,13,0.10566,17.3459,0.376313,20.2483
649,1479,-13,0.10566,7.716,-2.19484,-13.1184
649,1480,-13,0.10566,7.71599,-2.19484,-13.1184
649,1482,13,0.10566,17.3459,0.376313,20.2483
649,2806,11,0.000511,-0.233199,-0.163074,0.88551
649,2807,-11,0.000511,-0.0337897,-0.0147457,0.0813347
649,2886,-11,0.000511,-0.610872,0.316691,-3.43375
650,682,13,0.10566,17.9334,-0.353891,51.4578
650,683,-13,0.10566,5.29174,5.79632,10.4383
650,1204,11,0.000511,0.0310595,0.0174338,-0.181432
650,1205,-11,0.000511,0.0105701,0.00720295,-0.0557328
650,1242,11,0.000511,-0.00828983,-0.00670855,0.0210784
650,1243,-11,0.000511,-1.62861,-1.36139,4.41134
650,1541,-13,0.10566,-1.43473,0.66092,-0.654382
651,613,11,0.000511,5.85416,-13.8212,-0.501034
651,614,-11,0.000511,-3.9789,-13.1021,15.5771
651,615,11,0.000511,5.8541,-13.8211,-0.501037
651,617,-11,0.000511,-3.9789,-13.1021,15.5771
651,1294,11,0.000511,0.188948,0.3323,-0.440662
651,1295,-11,0.000511,0.0452269,0.0787111,-0.110538
652,1071,11,0.000511,11.2227,9.89055,5.07935
652,1072,-11,0.000511,12.6714,16.0509,34.3611
652,1073,11,0.000511,11.2227,9.89054,5.07935
652,1075,-11,0.000511,12.6714,16.0509,34.3611
652,1843,-13,0.10566,0.0962108,0.503055,0.524591
652,2131,11,0.000511,-0.0439091,-0.0127857,-0.0489178
652,2132,-11,0.000511,-0.00155604,-0.000654192,-0.00285335
652,2144,11,0.000511,-0.00515364,-0.0150696,-0.0544748
652,2145,-11,0.000511,-0.0110858,-0.0371017,-0.405421
653,920,13,0.10566,-6.72233,0.104163,7.87764
653,921,-13,0.10566,-12.804,11.1535,-18.8453
653,2021,11,0.000511,0.00427402,0.0069562,1.48214
653,2022,-11,0.000511,-0.0283364,0.0884645,14.7159
653,2089,11,0.000511,-0.0421033,0.0103852,-1.77354
653,2090,-11,0.000511,-0.00118108,0.0057889,-0.103548
653,2182,11,0.000511,0.0364025,0.0406513,0.468992
653,2183,-11,0.000511,0.0244454,0.0379692,0.391172
653,2211,11,0.000511,-0.209639,-0.0872107,11.3792
653,2212,-11,0.000511,-0.00454073,-0.000947901,0.21931
653,2286,11,0.000511,0.159194,0.0859877,-3.18501
653,2287,-11,0.000511,0.112878,0.0616243,-2.25706
653,2482,-11,0.000511,-4.4124,4.15841,14.992
654,621,11,0.000511,19.6128,-51.9552,-254.835
654,622,-11,0.000511,-2.49345,2.3891,7.25537
654,623,-11,0.000511,-2.48747,2.3898,7.23723
654,625,11,0.000511,19.6128,-51.9551,-254.835
654,626,-11,0.000511,-2.48597,2.38835,7.23285
654,628,11,0.000511,19.6128,-51.9551,-254.835
654,1057,11,0.000511,0.00512499,-0.00362943,-0.0019984
654,1058,-11,0.000511,0.0371196,-0.0290717,-0.0167595
654,1186,11,0.000511,-0.0130285,-0.0202589,0.115741
654,1187,-11,0.000511,-0.00556103,-0.00162944,0.048841
655,691,15,1.77682,3.13679,-28.9936,-7.09831
655,692,-15,1.77682,-67.8678,43.0115,18.935
655,1222,-13,0.10566,-13.0796,7.73437,3.68983
655,1225,11,0.000511,2.82177,-21.3853,-5.65276
655,1421,11,0.000511,-0.539391,0.40527,0.701515
655,1422,-11,0.000511,-0.21649,0.149278,0.300895
656,360,13,0.10566,8.74931,3.03412,-77.3461
656,361,-13,0.10566,-2.58371,6.03989,-8.19651
656,362,13,0.10566,8.74879,3.03409,-77.3449
656,364,-13,0.10566,-2.58367,6.0398,-8.19639
656,820,15,1.77682,9.6438,8.14601,-100.563
657,689,15,1.77682,-1.17734,-8.9885,-16.2116
657,690,-15,1.77682,-1.76873,-2.13518,11.9222
657,1208,-11,0.000511,0.238215,-0.30071,1.05522
657,1281,11,0.000511,-0.3315,-0.397451,-0.209103
657,1282,-11,0.000511,-0.542492,-0.46188,-0.439503
657,1358,11,0.000511,0.0768685,-0.00279803,-0.100459
657,1359,-11,0.000511,0.404923,-0.00125117,-0.528247
657,1434,11,0.000511,-0.0801049,-0.658247,-1.16652
657,1435,-11,0.000511,-0.0198639,-0.165612,-0.298755
657,1488,11,0.000511,0.0142952,0.107427,-31.6591
657,1489,-11,0.000511,0.0160648,0.133894,-39.1695
658,557,11,0.000511,1.76514,2.65654,-8.87838
658,558,-11,0.000511,-9.13836,-28.3588,-15.315
658,1102,11,0.000511,-0.170332,-0.514957,-43.5607
658,1174,11,0.000511,0.0362071,0.00459933,0.405513
658,1175,-11,0.000511,0.262285,0.0251496,3.31904
658,1220,11,0.000511,0.00294348,0.0133123,12.6572
658,1221,-11,0.000511,0.104105,0.137273,117.007
659,260,11,0.000511,9.33776,-9.05663,25.8133
659,261,-11,0.000511,-2.28779,-16.6296,29.8819
659,262,11,0.000511,9.32671,-9.04412,25.7795
659,264,-11,0.000511,-2.28777,-16.6294,29.8816
659,265,11,0.000511,9.2796,-8.99821,25.6507
659,267,-11,0.000511,-2.28777,-16.6294,29.8816
659,681,11,0.000511,3.06378,1.77094,5.08778
659,686,-11,0.000511,3.16093,2.22117,6.29336
660,767,11,0.000511,28.0246,-12.0701,-1.63242
660,768,-11,0.000511,-12.7182,17.5232,26.6019
660,769,11,0.000511,27.9588,-12.1469,-0.752218
660,771,-11,0.000511,-12.5204,17.2507,26.1883
660,772,11,0.000511,27.9522,-12.1443,-0.751576
660,774,-11,0.000511,-12.5204,17.2507,26.1882
660,775,-11,0.000511,-12.4162,17.1074,25.9705
660,777,11,0.000511,27.9522,-12.1443,-0.751576
660,778,11,0.000511,27.8245,-12.0887,-0.748101
660,780,-11,0.000511,-12.4162,17.1074,25.9705
660,1733,11,0.000511,0.00749887,-0.00102313,0.0362905
660,1734,-11,0.000511,0.0150267,0.0380452,0.375484
660,1820,-13,0.10566,0.156398,-0.0240875,23.716
660,1886,13,0.10566,0.974472,1.64285,-2.28582
661,974,15,1.77682,-2.15988,-10.8147,11.2738
661,975,-15,1.77682,5.10993,9.50715,38.1084
661,976,11,0.000511,-27.5677,-17.8004,69.4027
661,977,-11,0.000511,1.09309,27.5651,-15.6214
661,978,-11,0.000511,1.09309,27.5651,-15.6214
661,980,11,0.000511,-27.5677,-17.8004,69.4027
661,1685,13,0.10566,0.444766,-1.02749,4.35983
661,1761,-11,0.000511,0.559897,1.12021,-19.1785
661,2028,11,0.000511,-0.232058,0.0771065,-1.67492
661,2029,-11,0.000511,-0.148037,-0.00419133,-1.31642
661,2134,11,0.000511,-0.0792896,0.011329,0.0141206
661,2135,-11,0.000511,-0.0544955,0.00734314,0.0108382
661,2183,11,0.000511,0.17024,0.00295844,-0.241061
661,2184,-11,0.000511,0.0383461,0.000875383,-0.0538732
662,507,15,1.77682,-8.30724,-14.0104,-4.50162
662,508,-15,1.77682,-10.2957,12.3335,-13.5177
662,970,13,0.10566,-4.86617,-7.15693,-1.94777
662,1254,11,0.000511,0.0363992,0.0466421,0.185999
662,1255,-11,0.000511,0.0433189,0.0661223,0.201147
663,270,15,1.77682,-24.6638,39.0823,-334.271
663,271,-15,1.77682,-26.2868,-52.5103,-397.116
663,272,-15,1.77682,-26.2748,-52.4791,-396.88
663,274,15,1.77682,-24.6638,39.0822,-334.271
663,562,-11,0.000511,-3.58419,-7.20077,-50.5954
664,1048,11,0.000511,0.146193,-2.82348,3.70752
664,1049,-11,0.000511,8.15128,-11.6046,-32.4732
664,1858,11,0.000511,0.0314862,0.012213,-1.53295
664,1859,-11,0.000511,0.147447,0.0377607,-2.29141
664,2164,11,0.000511,-0.0751556,0.0625801,-0.087079
664,2165,-11,0.000511,-0.0404367,0.0348832,-0.0461349
665,485,11,0.000511,-4.6751,-0.706352,-4.18695
665,486,-11,0.000511,7.19051,-64.4276,-74.6254
665,487,11,0.000511,-4.67433,-0.705827,-4.1858
665,489,-11,0.000511,7.19047,-64.4273,-74.625
665,490,-11,0.000511,7.17756,-64.3114,-74.4909
665,492,11,0.000511,-4.67433,-0.705827,-4.1858
665,1009,-13,0.10566,-7.35895,3.06917,-5.72512
665,1017,11,0.000511,-6.41299,24.8044,2.24036
665,1086,11,0.000511,0.00460407,-9.45192e-05,0.00720181
665,1087,-11,0.000511,0.00834182,-0.00293001,0.0113548
665,1185,11,0.000511,-0.0266251,0.0937466,-0.266908
665,1186,-11,0.000511,-0.116973,0.373028,-1.03957
666,950,11,0.000511,3.31783,0.462417,0.725619
666,951,-11,0.000511,56.4495,16.1086,78.7565
666,1611,-13,0.10566,-0.10272,0.0194868,20.0619
666,1769,11,0.000511,0.0375912,-0.119606,0.0700869
666,1770,-11,0.000511,-0.00643209,-0.0264156,0.00827913
666,1984,11,0.000511,0.00541283,-0.103777,-0.15514
666,1985,-11,0.000511,0.0137511,-0.000450512,-0.0112396
667,176,13,0.10566,15.6828,38.2625,31.8616
667,177,-13,0.10566,-13.1328,-11.3489,-41.0534
667,371,11,0.000511,0.82011,0.469809,6.1187
667,372,-11,0.000511,0.288222,0.178573,2.25348
667,414,11,0.000511,-0.00116219,0.00502082,0.092596
667,415,-11,0.000511,-0.0153534,0.0570196,1.07471
667,542,11,0.000511,0.488221,-0.301524,0.14863
668,178,11,0.000511,-4.97376,3.16989,-10.9572
668,179,-11,0.000511,10.2387,-15.1318,4.11273
668,440,11,0.000511,0.0276218,0.0155601,196.977
668,441,-11,0.000511,-0.0110368,0.00254612,269.174
669,497,13,0.10566,-13.1308,-9.60931,-84.5536
669,498,-13,0.10566,-9.01372,-2.00216,-8.82561
669,1043,11,0.000511,0.00112592,-0.000322216,-0.0527402
669,1044,-11,0.000511,-0.00129595,0.00159478,-0.00902969
669,1082,11,0.000511,-0.0146082,-0.0933197,4.72504
669,1083,-11,0.000511,-0.00660975,-0.0413373,2.15352
670,172,11,0.000511,-12.1803,42.4275,98.681
670,173,-11,0.000511,-9.68962,-46.4355,67.0422
670,174,11,0.000511,-12.1627,42.3662,98.5381
670,176,-11,0.000511,-9.68962,-46.4355,67.0422
670,384,11,0.000511,-0.00974802,0.0259101,0.179723
670,385,-11,0.000511,-0.0172659,0.104005,0.714281
671,836,11,0.000511,-42.7765,-28.9111,-63.9519
671,837,-11,0.000511,40.9945,-82.6801,-96.6224
671,838,11,0.000511,-42.7764,-28.911,-63.9517
671,840,-11,0.000511,40.9945,-82.6801,-96.6224
671,1540,-11,0.000511,-0.0405092,-0.128355,-0.634172
671,1875,11,0.000511,0.280263,0.220646,-2.72098
672,995,13,0.10566,-39.7006,-17.956,-113.998
672,996,-13,0.10566,45.3825,0.341021,-214.655
672,2068,11,0.000511,-0.117107,0.423876,-3.02954
672,2069,-11,0.000511,-0.00613455,0.0354872,-0.242928
673,1046,11,0.000511,-4.63222,-3.04471,-5.60264
673,1047,-11,0.000511,-4.84526,22.9022,27.0175
673,1048,-11,0.000511,-4.82942,22.8273,26.9289
673,1050,11,0.000511,-4.63222,-3.04471,-5.60264
673,1903,11,0.000511,0.0180634,-0.0212846,-3.41229
673,1904,-11,0.000511,0.00402568,0.0177987,-1.61172
673,1976,-13,0.10566,0.180223,0.23369,-0.308423
673,2003,11,0.000511,0.0477879,0.0307951,8.95505
673,2004,-11,0.000511,0.00299783,0.00131571,0.506131
674,608,15,1.77682,-24.7898,3.18979,-180.671
674,609,-15,1.77682,57.3642,13.0675,-108.805
674,610,15,1.77682,-24.4818,3.08472,-179.665
674,612,-15,1.77682,57.335,13.0608,-108.75
674,1116,11,0.000511,-9.2815,0.438678,-65.7078
674,1119,-11,0.000511,42.0478,9.34435,-80.3556
674,1238,11,0.000511,-0.141279,-0.0776575,-82.3697
674,1239,-11,0.000511,0.0611539,0.0306254,-20.4642
674,1291,11,0.000511,-0.0181186,-0.230789,-0.337793
674,1292,-11,0.000511,-0.00277541,-0.0399401,-0.0591601
674,1354,11,0.000511,-0.0563663,-0.0446812,-1.95115
674,1355,-11,0.000511,-0.0343128,-0.023231,-0.999605
675,42,15,1.77682,18.0826,9.38207,-0.445872
675,43,-15,1.77682,8.30348,-12.7583,-20.5315
675,337,11,0.000511,0.0625535,0.0311495,-0.00267398
675,338,-11,0.000511,4.0997,2.12258,-0.105706
675,340,13,0.10566,0.539365,3.1682,-5.20901
676,336,11,0.000511,-5.98431,-63.3545,-79.054
676,337,-11,0.000511,11.318,-2.93504,-185.523
676,338,11,0.000511,-5.5189,-58.4239,-72.9025
676,340,-11,0.000511,11.318,-2.93504,-185.523
676,341,13,0.10566,-17.9531,-6.07545,-63.2214
676,342,-13,0.10566,3.04789,7.85977,-31.0604
676,343,13,0.10566,-14.644,-4.86935,-50.3979
676,345,-13,0.10566,3.04389,7.84945,-31.0196
676,346,-13,0.10566,3.04379,7.84914,-31.0182
676,348,13,0.10566,-14.644,-4.86935,-50.3979
676,349,13,0.10566,-14.644,-4.86935,-50.3979
676,351,-13,0.10566,3.04379,7.84914,-31.0182
677,604,13,0.10566,13.639,-42.161,298.82
677,605,-13,0.10566,-11.3393,42.4731,181.345
677,606,-13,0.10566,-11.3504,42.4659,181.299
677,608,13,0.10566,13.632,-42.1396,298.668
677,1303,11,0.000511,0.00496878,-0.0320048,-0.0137608
677,1304,-11,0.000511,-0.0300757,0.017101,-0.00587822
677,1320,11,0.000511,0.0310269,0.0766493,0.0019922
677,1321,-11,0.000511,-0.0195801,0.0483856,-0.0010135
678,424,13,0.10566,-5.24664,10.9613,-63.4348
678,425,-13,0.10566,6.01557,-22.0341,-134.671
678,426,13,0.10566,-5.18069,10.9412,-63.1269
678,428,-13,0.10566,6.01118,-22.018,-134.573
678,429,-13,0.10566,5.78855,-21.3711,-130.506
678,431,13,0.10566,-5.18037,10.9405,-63.123
678,432,13,0.10566,-5.17554,10.9301,-63.0627
678,434,-13,0.10566,5.78855,-21.3711,-130.506
678,883,13,0.10566,-0.778496,-0.180504,5.57878
678,1185,11,0.000511,-0.00309874,0.225443,-0.957649
678,1186,-11,0.000511,0.0342244,0.12345,-0.659862
678,1220,11,0.000511,-0.00433366,-0.0027359,-0.269835
678,1221,-11,0.000511,0.00430568,-0.00399372,-0.178394
